rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
13,448,轩逸,シルフィ,10329.0,7.99-17.49万,https://www.autohome.com.cn/448/#pvareaid=6861512,public/autohome_images/13_12_轩逸.png,https://www.autohome.com.cn/448/#pvareaid=6861512,日产,日産
14,197,奔驰E级,Eクラス,9600.0,37.88-59.98万,https://www.autohome.com.cn/197/#pvareaid=6861512,public/autohome_images/14_13_奔驰E级.png,https://www.autohome.com.cn/197/#pvareaid=6861512,奔驰,Mercedes-Benz
15,442,速腾,サギター (Sagitar),9221.0,9.38-16.49万,https://www.autohome.com.cn/442/#pvareaid=6861512,public/autohome_images/15_14_速腾.png,https://www.autohome.com.cn/442/#pvareaid=6861512,大众,Volkswagen
16,4745,途岳,トゥアレ (Tharu),8592.0,12.59-21.66万,https://www.autohome.com.cn/4745/#pvareaid=6861512,public/autohome_images/16_15_途岳.png,https://www.autohome.com.cn/4745/#pvareaid=6861512,大众,Volkswagen
17,3862,奔驰GLC,GLC,8347.0,35.18-46.28万,https://www.autohome.com.cn/3862/#pvareaid=6861512,public/autohome_images/17_16_奔驰GLC.png,https://www.autohome.com.cn/3862/#pvareaid=6861512,奔驰,Mercedes-Benz
18,7712,铂智3X,bZ3X,7895.0,10.98-15.98万,https://www.autohome.com.cn/7712/#pvareaid=6861512,public/autohome_images/18_17_铂智3X.png,https://www.autohome.com.cn/7712/#pvareaid=6861512,丰田,トヨタ
19,78,雅阁,アコード,7797.0,17.98-21.48万,https://www.autohome.com.cn/78/#pvareaid=6861512,public/autohome_images/19_18_雅阁.png,https://www.autohome.com.cn/78/#pvareaid=6861512,本田,ホンダ
20,18,奥迪A6L,A6L,7095.0,32.29-55.89万,https://www.autohome.com.cn/18/#pvareaid=6861512,public/autohome_images/20_19_奥迪A6L.png,https://www.autohome.com.cn/18/#pvareaid=6861512,奥迪,Audi
21,65,宝马5系,5シリーズ,6965.0,36.80-44.80万,https://www.autohome.com.cn/65/#pvareaid=6861512,public/autohome_images/21_20_宝马5系.png,https://www.autohome.com.cn/65/#pvareaid=6861512,宝马,BMW
22,3554,昂科威Plus,Envision Plus,6550.0,22.99-25.99万,https://www.autohome.com.cn/3554/#pvareaid=6861512,public/autohome_images/22_21_昂科威Plus.png,https://www.autohome.com.cn/3554/#pvareaid=6861512,别克,Buick
23,4658,宝马X3,X3,6391.0,31.80-39.80万,https://www.autohome.com.cn/4658/#pvareaid=6861512,public/autohome_images/23_22_宝马X3.png,https://www.autohome.com.cn/4658/#pvareaid=6861512,宝马,BMW
24,4851,奥迪Q5L,Q5L,6100.0,30.98-39.98万,https://www.autohome.com.cn/4851/#pvareaid=6861512,public/autohome_images/24_23_奥迪Q5L.png,https://www.autohome.com.cn/4851/#pvareaid=6861512,奥迪,Audi
25,6272,赛那SIENNA,シエナ,6037.0,29.88-39.38万,https://www.autohome.com.cn/6272/#pvareaid=6861512,public/autohome_images/25_24_赛那SIENNA.png,https://www.autohome.com.cn/6272/#pvareaid=6861512,丰田,トヨタ
26,4962,亚洲龙,アバロン,6026.0,17.88-25.68万,https://www.autohome.com.cn/4962/#pvareaid=6861512,public/autohome_images/26_25_亚洲龙.png,https://www.autohome.com.cn/4962/#pvareaid=6861512,丰田,トヨタ
27,588,奔驰C级,Cクラス,6015.0,29.99-34.56万,https://www.autohome.com.cn/588/#pvareaid=6861512,public/autohome_images/27_26_奔驰C级.png,https://www.autohome.com.cn/588/#pvareaid=6861512,奔驰,Mercedes-Benz
28,8510,别克至境E7,别克至境E7,5555.0,15.99-19.99万,https://www.autohome.com.cn/8510/#pvareaid=6861512,public/autohome_images/28_27_别克至境E7.png,https://www.autohome.com.cn/8510/#pvareaid=6861512,别克,Buick
29,8459,日产NX8,日产NX8,5398.0,15.99-20.99万,https://www.autohome.com.cn/8459/#pvareaid=6861512,public/autohome_images/29_28_日产NX8.png,https://www.autohome.com.cn/8459/#pvareaid=6861512,日产,日産
30,771,汉兰达,ハイランダー,5390.0,24.98-32.58万,https://www.autohome.com.cn/771/#pvareaid=6861512,public/autohome_images/30_29_汉兰达.png,https://www.autohome.com.cn/771/#pvareaid=6861512,丰田,トヨタ
31,3170,奥迪A3,A3,5284.0,16.59-20.99万,https://www.autohome.com.cn/3170/#pvareaid=6861512,public/autohome_images/31_30_奥迪A3.png,https://www.autohome.com.cn/3170/#pvareaid=6861512,奥迪,Audi
32,526,卡罗拉,カローラ,5227.0,11.68-15.58万,https://www.autohome.com.cn/526/#pvareaid=6861512,public/autohome_images/32_31_卡罗拉.png,https://www.autohome.com.cn/526/#pvareaid=6861512,丰田,トヨタ
33,564,逍客,キャシュカイ,4546.0,12.59-17.49万,https://www.autohome.com.cn/564/#pvareaid=6861512,public/autohome_images/33_32_逍客.png,https://www.autohome.com.cn/564/#pvareaid=6861512,日产,日産
34,51,伊兰特,エラントラ (Elantra),4480.0,9.98-12.38万,https://www.autohome.com.cn/51/#pvareaid=6861512,public/autohome_images/34_33_伊兰特.png,https://www.autohome.com.cn/51/#pvareaid=6861512,现代,Hyundai
35,5393,皓影,ブリーズ,4328.0,13.79-26.39万,https://www.autohome.com.cn/5393/#pvareaid=6861512,public/autohome_images/35_34_皓影.png,https://www.autohome.com.cn/5393/#pvareaid=6861512,本田,ホンダ
36,634,天籁,ティアナ,4054.0,13.99-23.98万,https://www.autohome.com.cn/634/#pvareaid=6861512,public/autohome_images/36_35_天籁.png,https://www.autohome.com.cn/634/#pvareaid=6861512,日产,日産
37,8449,奥迪E7X,奥迪E7X,4017.0,26.98-35.98万,https://www.autohome.com.cn/8449/#pvareaid=6861512,public/autohome_images/37_36_奥迪E7X.png,https://www.autohome.com.cn/8449/#pvareaid=6861512,奥迪AUDI,Audi
38,834,君越,ラクロス (LaCrosse),3967.0,20.99-23.99万,https://www.autohome.com.cn/834/#pvareaid=6861512,public/autohome_images/38_37_君越.png,https://www.autohome.com.cn/834/#pvareaid=6861512,别克,Buick
39,6548,宝马X5,X5,3629.0,59.80-74.80万,https://www.autohome.com.cn/6548/#pvareaid=6861512,public/autohome_images/39_38_宝马X5.png,https://www.autohome.com.cn/6548/#pvareaid=6861512,宝马,BMW
40,7658,别克GL8新能源,GL8 EV,3612.0,22.99-39.99万,https://www.autohome.com.cn/7658/#pvareaid=6861512,public/autohome_images/40_39_别克GL8新能源.png,https://www.autohome.com.cn/7658/#pvareaid=6861512,别克,Buick
41,2987,马自达CX-5,CX-5,3349.0,12.58-15.38万,https://www.autohome.com.cn/2987/#pvareaid=6861512,public/autohome_images/41_40_马自达CX-5.png,https://www.autohome.com.cn/2987/#pvareaid=6861512,马自达,マツダ
42,633,宝来,Bora,3299.0,8.29-11.39万,https://www.autohome.com.cn/633/#pvareaid=6861512,public/autohome_images/42_41_宝来.png,https://www.autohome.com.cn/633/#pvareaid=6861512,大众,Volkswagen
43,3521,揽胜极光,Range Rover Evoque,3283.0,42.98-47.58万,https://www.autohome.com.cn/3521/#pvareaid=6861512,public/autohome_images/43_42_揽胜极光.png,https://www.autohome.com.cn/3521/#pvareaid=6861512,路虎,路虎
44,3989,凯迪拉克XT5,XT5,3265.0,37.99-45.99万,https://www.autohome.com.cn/3989/#pvareaid=6861512,public/autohome_images/44_43_凯迪拉克XT5.png,https://www.autohome.com.cn/3989/#pvareaid=6861512,凯迪拉克,Cadillac
45,5138,捷达VS5,VS5,3195.0,8.79-12.19万,https://www.autohome.com.cn/5138/#pvareaid=6861512,public/autohome_images/45_44_捷达VS5.png,https://www.autohome.com.cn/5138/#pvareaid=6861512,捷达,Jetta
46,2561,宝马X1,X1,3171.0,25.80-28.80万,https://www.autohome.com.cn/2561/#pvareaid=6861512,public/autohome_images/46_45_宝马X1.png,https://www.autohome.com.cn/2561/#pvareaid=6861512,宝马,BMW
47,7855,奥迪A5L,A5L,3121.0,25.58-34.68万,https://www.autohome.com.cn/7855/#pvareaid=6861512,public/autohome_images/47_46_奥迪A5L.png,https://www.autohome.com.cn/7855/#pvareaid=6861512,奥迪,Audi
48,4674,T-ROC探歌,T-ROC,3111.0,13.89-15.87万,https://www.autohome.com.cn/4674/#pvareaid=6861512,public/autohome_images/48_47_T-ROC探歌.png,https://www.autohome.com.cn/4674/#pvareaid=6861512,大众,Volkswagen
49,5137,捷达VA3,VA3,3060.0,6.78-9.48万,https://www.autohome.com.cn/5137/#pvareaid=6861512,public/autohome_images/49_48_捷达VA3.png,https://www.autohome.com.cn/5137/#pvareaid=6861512,捷达,Jetta
50,8138,沃尔沃XC70插电式混动,XC70 PHEV,3051.0,41.19-49.69万,https://www.autohome.com.cn/8138/#pvareaid=6861512,public/autohome_images/50_49_沃尔沃XC70插电式混动.png,https://www.autohome.com.cn/8138/#pvareaid=6861512,沃尔沃,Volvo
51,8092,ID.ERA 9X,ID.ERA 9X,3017.0,30.98-35.98万,https://www.autohome.com.cn/8092/#pvareaid=6861512,public/autohome_images/51_50_ID_ERA_9X.png,https://www.autohome.com.cn/8092/#pvareaid=6861512,大众,Volkswagen
52,7717,马自达EZ-60,EZ-60,2916.0,11.99-16.69万,https://www.autohome.com.cn/7717/#pvareaid=6861512,public/autohome_images/52_51_马自达EZ-60.png,https://www.autohome.com.cn/7717/#pvareaid=6861512,马自达,マツダ
53,656,奇骏,エクストレイル,2910.0,16.08-26.29万,https://www.autohome.com.cn/656/#pvareaid=6861512,public/autohome_images/53_52_奇骏.png,https://www.autohome.com.cn/656/#pvareaid=6861512,日产,日産
54,2951,奥迪Q3,Q3,2877.0,25.18-29.68万,https://www.autohome.com.cn/2951/#pvareaid=6861512,public/autohome_images/54_53_奥迪Q3.png,https://www.autohome.com.cn/2951/#pvareaid=6861512,奥迪,Audi
55,6030,皇冠陆放,クラウンクルーガー,2807.0,28.48-33.28万,https://www.autohome.com.cn/6030/#pvareaid=6861512,public/autohome_images/55_54_皇冠陆放.png,https://www.autohome.com.cn/6030/#pvareaid=6861512,丰田,トヨタ
56,166,别克GL8,GL8,2781.0,19.99-36.99万,https://www.autohome.com.cn/166/#pvareaid=6861512,public/autohome_images/56_55_别克GL8.png,https://www.autohome.com.cn/166/#pvareaid=6861512,别克,Buick
57,8243,日产N6,N6,2501.0,10.39-12.99万,https://www.autohome.com.cn/8243/#pvareaid=6861512,public/autohome_images/57_56_日产N6.png,https://www.autohome.com.cn/8243/#pvareaid=6861512,日产,日産
58,4809,英仕派,インスパイア,2481.0,18.28-21.38万,https://www.autohome.com.cn/4809/#pvareaid=6861512,public/autohome_images/58_57_英仕派.png,https://www.autohome.com.cn/4809/#pvareaid=6861512,本田,ホンダ
59,6825,本田HR-V,Honda HR-V,2282.0,10.99-12.59万,https://www.autohome.com.cn/6825/#pvareaid=6861512,public/autohome_images/59_58_本田HR-V.png,https://www.autohome.com.cn/6825/#pvareaid=6861512,本田,ホンダ
60,692,奥迪A4L,A4L,2166.0,28.98-36.28万,https://www.autohome.com.cn/692/#pvareaid=6861512,public/autohome_images/60_59_奥迪A4L.png,https://www.autohome.com.cn/692/#pvareaid=6861512,奥迪,Audi
61,6738,揽巡,ランシュン (Lanxun),2129.0,25.99-29.99万,https://www.autohome.com.cn/6738/#pvareaid=6861512,public/autohome_images/61_60_揽巡.png,https://www.autohome.com.cn/6738/#pvareaid=6861512,大众,Volkswagen
62,3158,沃尔沃S60,S60,2121.0,30.69-38.49万,https://www.autohome.com.cn/3158/#pvareaid=6861512,public/autohome_images/62_61_沃尔沃S60.png,https://www.autohome.com.cn/3158/#pvareaid=6861512,沃尔沃,Volvo
63,6672,格瑞维亚,グランビア,2076.0,29.98-39.98万,https://www.autohome.com.cn/6672/#pvareaid=6861512,public/autohome_images/63_62_格瑞维亚.png,https://www.autohome.com.cn/6672/#pvareaid=6861512,丰田,トヨタ
64,7201,赛图斯,セルトス (Seltos),2067.0,10.99-15.99万,https://www.autohome.com.cn/7201/#pvareaid=6861512,public/autohome_images/64_63_赛图斯.png,https://www.autohome.com.cn/7201/#pvareaid=6861512,起亚,Kia
65,4824,奕跑,Stonic,2013.0,7.98-8.38万,https://www.autohome.com.cn/4824/#pvareaid=6861512,public/autohome_images/65_64_奕跑.png,https://www.autohome.com.cn/4824/#pvareaid=6861512,起亚,Kia
66,4232,途昂,テラモント (Teramont),1907.0,28.90-35.99万,https://www.autohome.com.cn/4232/#pvareaid=6861512,public/autohome_images/66_65_途昂.png,https://www.autohome.com.cn/4232/#pvareaid=6861512,大众,Volkswagen
67,5349,凯迪拉克CT5,CT5,1852.0,28.99-34.59万,https://www.autohome.com.cn/5349/#pvareaid=6861512,public/autohome_images/67_66_凯迪拉克CT5.png,https://www.autohome.com.cn/5349/#pvareaid=6861512,凯迪拉克,Cadillac
68,117,蒙迪欧,モンデオ (Mondeo),1803.0,14.98-22.98万,https://www.autohome.com.cn/117/#pvareaid=6861512,public/autohome_images/68_67_蒙迪欧.png,https://www.autohome.com.cn/117/#pvareaid=6861512,福特,Ford
69,7724,铂智7,bZ7,1757.0,16.98-22.98万,https://www.autohome.com.cn/7724/#pvareaid=6861512,public/autohome_images/69_68_铂智7.png,https://www.autohome.com.cn/7724/#pvareaid=6861512,丰田,トヨタ
70,135,思域,シビック,1751.0,9.79-17.79万,https://www.autohome.com.cn/135/#pvareaid=6861512,public/autohome_images/70_69_思域.png,https://www.autohome.com.cn/135/#pvareaid=6861512,本田,ホンダ
71,358,途胜,ツーソン (Tucson),1728.0,16.98-18.68万,https://www.autohome.com.cn/358/#pvareaid=6861512,public/autohome_images/71_70_途胜.png,https://www.autohome.com.cn/358/#pvareaid=6861512,现代,Hyundai
72,3615,锐界,エッジ (Edge),1653.0,22.98-30.98万,https://www.autohome.com.cn/3615/#pvareaid=6861512,public/autohome_images/72_71_锐界.png,https://www.autohome.com.cn/3615/#pvareaid=6861512,福特,Ford
73,871,高尔夫,ゴルフ (Golf),1452.0,12.99-15.89万,https://www.autohome.com.cn/871/#pvareaid=6861512,public/autohome_images/73_72_高尔夫.png,https://www.autohome.com.cn/871/#pvareaid=6861512,大众,Volkswagen
74,164,君威,リーガル (Regal),1435.0,15.98-17.58万,https://www.autohome.com.cn/164/#pvareaid=6861512,public/autohome_images/74_73_君威.png,https://www.autohome.com.cn/164/#pvareaid=6861512,别克,Buick
75,7935,日产N7,N7,1417.0,11.99-15.89万,https://www.autohome.com.cn/7935/#pvareaid=6861512,public/autohome_images/75_74_日产N7.png,https://www.autohome.com.cn/7935/#pvareaid=6861512,日产,日産
76,6903,丰田bZ3,Toyota bZ3,1410.0,10.98-19.98万,https://www.autohome.com.cn/6903/#pvareaid=6861512,public/autohome_images/76_75_丰田bZ3.png,https://www.autohome.com.cn/6903/#pvareaid=6861512,丰田,トヨタ
77,3411,沃尔沃XC60,XC60,1361.0,39.69-47.49万,https://www.autohome.com.cn/3411/#pvareaid=6861512,public/autohome_images/77_76_沃尔沃XC60.png,https://www.autohome.com.cn/3411/#pvareaid=6861512,沃尔沃,Volvo
78,2886,起亚K3,K3,1326.0,11.29-14.39万,https://www.autohome.com.cn/2886/#pvareaid=6861512,public/autohome_images/78_77_起亚K3.png,https://www.autohome.com.cn/2886/#pvareaid=6861512,起亚,Kia
79,3457,凌渡,ラモンド (Lamando),1187.0,15.09-19.59万,https://www.autohome.com.cn/3457/#pvareaid=6861512,public/autohome_images/79_78_凌渡.png,https://www.autohome.com.cn/3457/#pvareaid=6861512,大众,Volkswagen
80,8160,捷达VS8,VS8,1148.0,11.99-13.79万,https://www.autohome.com.cn/8160/#pvareaid=6861512,public/autohome_images/80_79_捷达VS8.png,https://www.autohome.com.cn/8160/#pvareaid=6861512,捷达,Jetta
81,6118,库斯途,クストス (Custo),1141.0,16.98-22.08万,https://www.autohome.com.cn/6118/#pvareaid=6861512,public/autohome_images/81_80_库斯途.png,https://www.autohome.com.cn/6118/#pvareaid=6861512,现代,Hyundai
82,46,普拉多,ランドクルーザープラド,1139.0,44.98-55.98万,https://www.autohome.com.cn/46/#pvareaid=6861512,public/autohome_images/82_81_普拉多.png,https://www.autohome.com.cn/46/#pvareaid=6861512,丰田,トヨタ
83,6544,宝马i3,i3,1039.0,27.80-33.80万,https://www.autohome.com.cn/6544/#pvareaid=6861512,public/autohome_images/83_82_宝马i3.png,https://www.autohome.com.cn/6544/#pvareaid=6861512,宝马,BMW
84,7692,马自达EZ-6,EZ-6,1033.0,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,public/autohome_images/84_83_马自达EZ-6.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达,マツダ
85,6369,smart精灵#1,smart #1,,15.49-24.99万,https://www.autohome.com.cn/6369/#pvareaid=6861512,public/autohome_images/85_84_smart精灵_1.png,https://www.autohome.com.cn/6369/#pvareaid=6861512,smart,smart
86,7873,别克至境世家,Envista Estate,,41.99-48.99万,https://www.autohome.com.cn/7873/#pvareaid=6861512,public/autohome_images/86_85_别克至境世家.png,https://www.autohome.com.cn/7873/#pvareaid=6861512,别克,Buick
87,6853,狮铂拓界,Explorer,,15.49-23.78万,https://www.autohome.com.cn/6853/#pvareaid=6861512,public/autohome_images/87_86_狮铂拓界.png,https://www.autohome.com.cn/6853/#pvareaid=6861512,起亚,Kia
88,880,奥德赛,オデッセイ,,23.58-32.88万,https://www.autohome.com.cn/880/#pvareaid=6861512,public/autohome_images/88_87_奥德赛.png,https://www.autohome.com.cn/880/#pvareaid=6861512,本田,ホンダ
89,5348,奔驰GLB,GLB,,27.39-31.19万,https://www.autohome.com.cn/5348/#pvareaid=6861512,public/autohome_images/89_88_奔驰GLB.png,https://www.autohome.com.cn/5348/#pvareaid=6861512,奔驰,Mercedes-Benz
90,5757,航海家,ノーチラス (Nautilus),,30.58-46.88万,https://www.autohome.com.cn/5757/#pvareaid=6861512,public/autohome_images/90_89_航海家.png,https://www.autohome.com.cn/5757/#pvareaid=6861512,林肯,Lincoln
91,7223,宝马iX1,iX1,,22.80-26.80万,https://www.autohome.com.cn/7223/#pvareaid=6861512,public/autohome_images/91_90_宝马iX1.png,https://www.autohome.com.cn/7223/#pvareaid=6861512,宝马,BMW
92,2649,索纳塔,ソナタ (Sonata),,13.98-17.38万,https://www.autohome.com.cn/2649/#pvareaid=6861512,public/autohome_images/92_91_索纳塔.png,https://www.autohome.com.cn/2649/#pvareaid=6861512,现代,Hyundai
93,6120,凡尔赛C5 X,C5 X,,10.17-18.67万,https://www.autohome.com.cn/6120/#pvareaid=6861512,public/autohome_images/93_92_凡尔赛C5_X.png,https://www.autohome.com.cn/6120/#pvareaid=6861512,雪铁龙,Citroën
94,7713,丰田bZ5,bZ5,,12.98-19.98万,https://www.autohome.com.cn/7713/#pvareaid=6861512,public/autohome_images/94_93_丰田bZ5.png,https://www.autohome.com.cn/7713/#pvareaid=6861512,丰田,トヨタ
95,7817,奥迪A5L Sportback,A5L Sportback,,27.99-39.99万,https://www.autohome.com.cn/7817/#pvareaid=6861512,public/autohome_images/95_94_奥迪A5L_Sportback.png,https://www.autohome.com.cn/7817/#pvareaid=6861512,奥迪,Audi
96,905,一汽-大众CC,CC,,22.49-24.99万,https://www.autohome.com.cn/905/#pvareaid=6861512,public/autohome_images/96_95_一汽-大众CC.png,https://www.autohome.com.cn/905/#pvareaid=6861512,大众,Volkswagen
97,6477,林肯Z,Lincoln Zephyr,,23.58-36.58万,https://www.autohome.com.cn/6477/#pvareaid=6861512,public/autohome_images/97_96_林肯Z.png,https://www.autohome.com.cn/6477/#pvareaid=6861512,林肯,Lincoln
98,5556,探险者,Explorer,,30.98-39.98万,https://www.autohome.com.cn/5556/#pvareaid=6861512,public/autohome_images/98_97_探险者.png,https://www.autohome.com.cn/5556/#pvareaid=6861512,福特,Ford
99,5785,ID.4 CROZZ,ID.4 CROZZ,,14.99-20.76万,https://www.autohome.com.cn/5785/#pvareaid=6861512,public/autohome_images/99_98_ID_4_CROZZ.png,https://www.autohome.com.cn/5785/#pvareaid=6861512,大众,Volkswagen
100,6265,大众ID.3,ID.3,,12.99-15.59万,https://www.autohome.com.cn/6265/#pvareaid=6861512,public/autohome_images/100_99_大众ID_3.png,https://www.autohome.com.cn/6265/#pvareaid=6861512,大众,Volkswagen
